Page,Rank
566454,0.26211030296463445
566455,0.26211030296463445
102702,0.2621103497141758
102762,0.2621103497141758
82779,0.2621104496857778
359757,0.26211171264711225
84590,0.262114530141914
271931,0.2621145833100622
84622,0.2621157992612392
280458,0.2621159869080571
275829,0.26211632789211536
309842,0.26211741812136485
82165,0.26211932680992384
302095,0.26211944180670377
652904,0.2621285596383751
81915,0.2621287863639664
306062,0.26213366696029333
382844,0.2621336860246487
382896,0.2621336860246487
358931,0.2621350009046795
81927,0.2621351164498491
305242,0.2621384991791409
272058,0.2621406462827536
272591,0.2621406462827536
82283,0.26214131521394424
79734,0.2621435814962293
529449,0.2621447996466281
59277,0.2621489232239013
327457,0.2621502670092735
85757,0.2621572163037269
84160,0.2621576357520541
305229,0.2621589856397505
163742,0.26216058703421524
311187,0.26216141471435184
307049,0.26216159706907227
646509,0.2621616475996675
513626,0.26216221708286513
513646,0.26216221708286513
2969,0.2621630269054584
2983,0.2621630269054584
2984,0.2621630269054584
2998,0.2621630269054584
374060,0.2621685073259141
604768,0.26216908139479445
382825,0.2621691310421931
123638,0.2621726105942084
123639,0.2621726105942084
123640,0.2621726105942084
123641,0.2621726105942084
123645,0.2621726105942084
123646,0.2621726105942084
123647,0.2621726105942084
123648,0.2621726105942084
123649,0.2621726105942084
123650,0.2621726105942084
123651,0.2621726105942084
123652,0.2621726105942084
123653,0.2621726105942084
123654,0.2621726105942084
123655,0.2621726105942084
123656,0.2621726105942084
123657,0.2621726105942084
123660,0.2621726105942084
123661,0.2621726105942084
123662,0.2621726105942084
123663,0.2621726105942084
123664,0.2621726105942084
123665,0.2621726105942084
123667,0.2621726105942084
123668,0.2621726105942084
123669,0.2621726105942084
123670,0.2621726105942084
123674,0.2621726105942084
123675,0.2621726105942084
123676,0.2621726105942084
278647,0.26217267273915035
404023,0.2621734293425991
359184,0.262174163654592
297583,0.26217510230244606
21342,0.26217685122175294
21366,0.26217685122175294
21341,0.262176851221753
21343,0.262176851221753
21344,0.262176851221753
21345,0.262176851221753
21349,0.262176851221753
21367,0.262176851221753
21383,0.262176851221753
349615,0.262177215641384
81132,0.2621791161774493
83567,0.2621826163505925
269686,0.2621834592744024
523602,0.26218551852123784
523604,0.26218551852123784
523606,0.26218551852123784
523607,0.26218551852123784
81783,0.26218589250671614
82067,0.26218952562134556
77809,0.262189751490276
414009,0.2621966055285878
324441,0.2621999024218191
307257,0.26220003082015175
310680,0.26220209863447785
569918,0.262203289713527
570036,0.262203289713527
570902,0.262203289713527
65722,0.2622059006810065
337383,0.26220639553940683
305435,0.2622085880650196
342810,0.2622095441951589
373505,0.26221061561025527
306518,0.26221249906932365
571422,0.2622140393179616
163667,0.26221506822763374
381760,0.26221798275099983
536504,0.26221875338040024
