Page,Rank
609634,0.8596171320880687
609669,0.8596171320880687
609674,0.8596171320880687
415987,0.8596190662684386
86181,0.8596195374321486
119652,0.8596295261358022
465920,0.8596376106392905
466047,0.8596376106392905
529149,0.8596469937170119
530175,0.8596477648031218
530186,0.8596477648031219
532466,0.8596508708728479
628681,0.8596683435674494
628685,0.8596683435674494
394656,0.8596776468130082
629998,0.8596853996359959
629999,0.859685399635996
532621,0.8596921097366899
155946,0.8596924792756732
237434,0.8597493414379648
237530,0.8597493414379648
150157,0.859784750298394
150191,0.8597847502983941
591132,0.8597932023324559
408673,0.8597995845716185
343462,0.8598041987670386
175072,0.859808548383025
497528,0.8598140840974673
260828,0.8598171970190308
445175,0.8598193995442596
114372,0.8598360211515583
139453,0.8598479352574074
139481,0.8598479352574074
635488,0.8598596948242186
353336,0.8598701044547267
267189,0.8598809511585799
267246,0.8598809511585799
171845,0.8598969139890058
156900,0.8599098216839333
430139,0.8599098216839333
684842,0.8599098216839333
583498,0.8599100240112653
364786,0.8599157605704337
364807,0.8599157605704338
262519,0.8599187348561468
381548,0.8599255500836465
446005,0.8599319796358097
428695,0.8599415302671303
584248,0.8599476793856988
141936,0.8599628607253086
465646,0.8599640821494293
66417,0.8599716455737036
271792,0.8599820010787197
422670,0.8599969105447431
416361,0.8599998637635029
358025,0.8600122247110599
580976,0.8600192002370409
262160,0.8600263315240051
262188,0.8600263315240051
420302,0.8600410622107939
371768,0.8600502093073863
446572,0.8600539618942178
415402,0.8600551712913208
449236,0.8600778285696283
574294,0.8600795840983319
428697,0.8600797812845279
318829,0.8600849447141461
576843,0.8600921163145852
262520,0.8601080474526865
475346,0.8601235698810127
473578,0.8601432119795377
240662,0.8601474586621417
240764,0.8601474586621417
120725,0.8601552955680805
120723,0.8601552955680806
577322,0.8601608498725976
577574,0.8601789484460939
584355,0.8601975612514949
256159,0.8602050704042447
535262,0.860208523036426
574665,0.8602341106463257
86176,0.8602505864156152
86177,0.8602505864156152
86179,0.8602505864156152
86182,0.8602505864156152
86187,0.8602505864156152
86188,0.8602505864156152
376969,0.8602535551314742
376971,0.8602535551314743
240679,0.8602631552224502
240784,0.8602631552224502
141395,0.8602827058818802
574007,0.8602845867038402
609208,0.8602860607639337
586242,0.8602921724571485
587722,0.8602967741716915
272009,0.8602976178086487
649108,0.8602977845863812
573798,0.8603245401559334
244645,0.8603258768597691
244650,0.8603258768597691
581895,0.8603263435487758
595530,0.8603453702373689
497695,0.8603492410327039
497680,0.8603515236259526
574075,0.8603524642496987
462430,0.8603592153287827
366226,0.8603600603364748
572578,0.8603607353690284
45708,0.8603711333215547
45717,0.8603711333215547
574834,0.8603941826929259
185465,0.8604069742044392
599469,0.8604237471930007
599470,0.8604237471930007
599471,0.8604237471930007
599473,0.8604237471930007
599474,0.8604237471930007
599475,0.8604237471930007
497684,0.8604291317964016
497696,0.8604291317964016
497699,0.8604291317964016
402104,0.8604298446214629
402105,0.8604298446214629
588571,0.8604362031550715
63938,0.8604379604606425
581556,0.8604469763080105
445974,0.8604553873588833
445983,0.8604553873588834
445994,0.8604553873588834
535216,0.8604740276170267
470363,0.8604887443332201
470364,0.8604887443332201
623088,0.8604958712530997
583497,0.8605026654853232
572057,0.8605065135541344
371795,0.8605066962544027
577214,0.860509680036307
116729,0.8605098510299116
256807,0.8605137864649111
576474,0.8605150490014881
559130,0.8605232474094667
554297,0.8605235205386536
583126,0.8605319852425009
116137,0.8605382739053848
387518,0.8605408041380117
497698,0.8605541496308817
585925,0.8605752511690846
634172,0.8605842674976076
470744,0.8605852823848418
470749,0.8605852823848418
414316,0.860593910710841
100205,0.8606012682456603
155938,0.860605453169706
155941,0.860605453169706
437970,0.8606082109640483
582289,0.8606191890467483
523911,0.8606272576999883
115696,0.8606459244733102
532646,0.8606536069192767
497686,0.8606545669104406
260568,0.8606750954775194
569594,0.860683058420686
114371,0.8606847414331489
589091,0.8606947593810036
588923,0.8606966126903018
141913,0.8606991003970549
534935,0.8607035660807293
497689,0.8607136950880482
282657,0.8607186662038081
497700,0.860722064596626
651489,0.8607224642676621
343299,0.8607260766325707
633303,0.8607312027347432
367485,0.8607359195422644
340256,0.8607390137181296
412963,0.8607474289076787
414800,0.8607494140625
414805,0.8607494140625
533673,0.8607494140625
534833,0.8607494140625
580927,0.8607494140625
582993,0.8607500133857224
141789,0.8607522145071246
410759,0.8607558889940806
367488,0.860766017582727
572739,0.8607686912434178
497685,0.8607795847449207
497688,0.8607795847449208
497701,0.8607795847449208
638369,0.860783697844079
585383,0.8608056307860824
478571,0.8608059666617656
478595,0.8608059666617656
445985,0.8608129452461749
445986,0.8608129452461749
445988,0.8608129452461749
445989,0.8608129452461749
645382,0.8608298668669209
353386,0.8608338789506998
262034,0.8608459656965276
262048,0.8608459656965276
428143,0.8608498256973034
633436,0.8608510205988398
497687,0.8608571929153699
497681,0.8608594755086183
571507,0.8608686212906709
267804,0.8608710995716116
267837,0.8608710995716117
583009,0.8608867331197505
577645,0.8609179398344173
240678,0.8609184146849967
240783,0.8609184146849967
358120,0.8609499154849334
566916,0.8609573652148493
566937,0.8609573652148494
65060,0.8609631130291655
575606,0.8609642992754434
127093,0.8609677844373083
178492,0.8609707476412682
224495,0.8609766723314479
224618,0.8609766723314479
634032,0.8609894349320122
540913,0.860989989054016
631248,0.8610322516207031
198281,0.8610350324036398
572857,0.8610447270622725
63226,0.8610460930695614
356404,0.8610477446775605
498230,0.8610503229640981
578278,0.861050753254003
465504,0.8610544679971907
256198,0.861063368770772
256209,0.861063368770772
533065,0.8610651819299767
589021,0.861081059774893
684783,0.8610824419317307
156841,0.8610824419317309
430080,0.8610824419317309
314573,0.8610962331102489
576142,0.8611243664748754
411774,0.8611342917375283
635408,0.8611342917375283
426204,0.8611434842355392
365430,0.8612081071380473
365450,0.8612081071380473
572108,0.8612426091575897
142434,0.8612614513406635
573941,0.861264773782323
428243,0.8612784585608427
493189,0.8612800447098267
451052,0.8612890578542068
579159,0.8613230511686161
262454,0.8613238395419902
531341,0.8613239541739005
262065,0.8613372448881172
581599,0.8613395058034553
523966,0.8613459887118907
523968,0.8613459887118907
523971,0.8613459887118907
523973,0.8613459887118907
523976,0.8613459887118907
523977,0.8613459887118907
523978,0.8613459887118907
523979,0.8613459887118907
523980,0.8613459887118907
523982,0.8613459887118907
523983,0.8613459887118907
523984,0.8613459887118907
523986,0.8613459887118907
523987,0.8613459887118907
523988,0.8613459887118907
523989,0.8613459887118907
523990,0.8613459887118907
523992,0.8613459887118907
523993,0.8613459887118907
523995,0.8613459887118907
523996,0.8613459887118907
523967,0.8613459887118908
523969,0.8613459887118908
523970,0.8613459887118908
523972,0.8613459887118908
523974,0.8613459887118908
523975,0.8613459887118908
523981,0.8613459887118908
523985,0.8613459887118908
523991,0.8613459887118908
523994,0.8613459887118908
523997,0.8613459887118908
452726,0.8613466425175821
498880,0.8613602143566317
60309,0.8613632723216533
432191,0.8613697313563773
647708,0.8613913651195849
647712,0.8613913651195849
596153,0.8614277095514372
596155,0.8614277095514372
596163,0.8614277095514373
596165,0.8614277095514373
262033,0.8614328491286497
262047,0.8614328491286497
598165,0.8614461218770709
598175,0.861446121877071
577666,0.8614474552783411
427495,0.8614759125542872
371770,0.8614764772088844
492948,0.8614846196593864
577365,0.8614862549583746
141278,0.8614917754750191
531503,0.8614939453504774
280965,0.8614970874272083
399141,0.8615019025032579
572721,0.8615171884975253
264629,0.8615178887945266
264662,0.8615178887945266
182436,0.8615181548402432
412085,0.8615191608796297
583063,0.8615356935990437
439313,0.8615365759184768
141012,0.8615419822209361
578781,0.8615833735625904
542776,0.8615897554346946
542778,0.8615897554346946
542781,0.8615897554346946
542777,0.8615897554346947
542779,0.8615897554346947
542780,0.8615897554346947
542782,0.8615897554346947
586131,0.8615959716696514
492745,0.8615981131093426
343205,0.8616134793753448
105883,0.8616138211749814
280962,0.8616401742445112
101134,0.8616418128454879
416782,0.8616427475565844
585741,0.8616457797903135
535198,0.8616512150366512
116801,0.8616621769026769
465629,0.8616647762967401
262249,0.8616741265720814
262276,0.8616741265720814
582054,0.8616824105027518
532755,0.8617021551890433
116730,0.8617194147772205
445984,0.8617259191402078
445992,0.8617259191402078
445971,0.8617259191402079
542775,0.8617341907577741
542783,0.8617341907577741
318827,0.8617974572576726
580213,0.8618081252565661
647710,0.8618231350356503
361202,0.8618413102311615
354167,0.8618456017506598
458774,0.861854915835301
598483,0.8618562263470971
