Page,Rank
382229,0.38684519030933096
382151,0.38684519030933096
554964,0.3868472666115687
642917,0.38684825099186937
542456,0.38685814575842925
215996,0.3868625719583506
215973,0.3868625719583506
215985,0.3868625719583506
215984,0.3868625719583506
596687,0.3868638472956014
192147,0.3868653409328382
284040,0.38687298214827054
49365,0.3868866710197375
109105,0.3868887316805567
122226,0.3868942317551918
111651,0.38690417778638275
408024,0.3869125217152034
407718,0.3869125217152034
408756,0.3869125217152034
669639,0.38691256934216844
107860,0.3869131717203737
360143,0.38691469080095725
284071,0.38692108490911714
567842,0.3869251988877064
421568,0.386927316090367
274910,0.3869370557804852
565920,0.38693770248909487
171908,0.3869385227813007
545796,0.3869401991969037
654445,0.38694315144856767
674204,0.38694354222424177
674184,0.38694354222424177
674203,0.38694354222424177
45418,0.3869464536461179
562356,0.38694813939702327
565371,0.386954989762958
602327,0.3869619953031638
446911,0.3869632613827608
566586,0.38696863294367434
563374,0.38696863294367434
568695,0.3869686329436744
568297,0.3869686329436744
569034,0.3869686329436744
560949,0.3869686329436744
421587,0.38697669310300803
274880,0.38697888914977624
470242,0.38698925967956144
470229,0.38698925967956144
584617,0.38699205393734093
474676,0.386994128352002
275055,0.3869998609631907
461639,0.38700142484969235
253136,0.3870120123756535
253298,0.3870120123756535
345638,0.3870132428273787
194455,0.3870179325890561
475499,0.3870194802919239
424665,0.38702009438747376
634799,0.3870246256592168
584887,0.3870267781061736
500381,0.3870282460868064
408443,0.38702958040841806
402516,0.38703668338484376
63606,0.3870405916227159
356049,0.38704298859717257
355607,0.38704298859717257
122845,0.38704956812991054
410668,0.38705478967664175
279076,0.38706117627319336
275053,0.3870624124127803
679298,0.38706896426060344
421534,0.387070585155851
372538,0.38707441291392375
282721,0.38708794272455394
274907,0.3870882422293538
629906,0.3870899029440669
347699,0.3870914926925991
678587,0.3870944038231081
384774,0.3870966763841439
384762,0.3870966763841439
374300,0.3870972138631687
416497,0.3870972138631687
417431,0.3870972138631687
275052,0.3870982377696698
83009,0.38709985528214014
282736,0.3871027417134658
116131,0.3871052523771673
282720,0.38710684898694875
282945,0.38710696032249253
616582,0.38711608262575103
616575,0.38711608262575103
616579,0.38711608262575103
616581,0.38711608262575103
616577,0.38711608262575103
616578,0.38711608262575103
616573,0.38711608262575103
616580,0.38711608262575103
616574,0.38711608262575103
616576,0.38711608262575103
124534,0.3871210366675917
124535,0.3871210366675917
124536,0.3871210366675917
282728,0.3871253827835426
362956,0.3871296428785649
361997,0.3871296428785649
282954,0.38713313111034664
362122,0.38713567968553775
197235,0.3871410330212754
194186,0.3871410330212754
196952,0.3871410330212754
193078,0.3871410330212754
498318,0.38714487563781097
498323,0.387144875637811
498321,0.387144875637811
275020,0.38715966949193814
274964,0.3871611781458313
634182,0.38716544411844434
511924,0.38717425393268184
195170,0.3871756972374935
542409,0.3871757027657255
268396,0.38718335959272165
599499,0.3871866337027976
599511,0.3871866337027976
399976,0.38720127578573904
424306,0.3872055332857111
585759,0.38720916895082036
411292,0.3872116404500904
282937,0.3872173574593066
460770,0.3872176573621362
460772,0.3872176573621362
111479,0.38721789839351
578735,0.38721864104206405
578729,0.38721864104206405
274970,0.3872212467215751
567361,0.3872239571524815
600495,0.38722464594941985
282938,0.3872253080317898
274909,0.3872269373253652
422266,0.3872273581470111
282936,0.38723295745812936
282692,0.3872344518373495
330854,0.3872388686241668
331392,0.3872388686241668
331058,0.3872388686241668
494188,0.3872420675246815
672826,0.387243883413824
60517,0.3872466184186825
580529,0.38725037355358527
282960,0.38726018277118024
496207,0.38726450486189157
543750,0.38727747849755445
442501,0.38727892194355173
447,0.387280816148198
414769,0.3872833440206913
548224,0.38728353612622424
256271,0.3872862387024204
569020,0.3872999189601225
560565,0.3873004687373825
645335,0.38730515613081784
348578,0.3873059239646109
348843,0.3873059239646109
337521,0.3873059239646109
348894,0.3873059239646109
337420,0.3873059239646109
337470,0.3873059239646109
348486,0.3873073868090585
649030,0.387317419160066
499984,0.387322480468263
422626,0.3873231658494543
422612,0.3873231658494543
422616,0.3873231658494543
422609,0.3873231658494543
422613,0.3873231658494543
422617,0.3873231658494543
565877,0.3873283679271906
385450,0.38734168089577425
384775,0.38734168089577425
385449,0.38734168089577425
230386,0.3873447593765056
452025,0.38734559702816684
547732,0.38735729270578717
547730,0.38735729270578717
423169,0.3873579152890926
128883,0.3873657355967078
128825,0.3873657355967078
673064,0.3873687230158379
111487,0.38738893413571873
504469,0.3873902301835511
