Page,Rank
75705,0.15707382594662503
92955,0.15707382594662503
67653,0.1570738381632767
92634,0.15707390341953673
75389,0.15707390341953673
97303,0.15707418769804415
97308,0.15707418769804415
87820,0.15707418769804415
70577,0.15707418769804415
70572,0.15707418769804415
87815,0.15707418769804415
91188,0.15707437913704572
73944,0.15707437913704572
91311,0.15707451678919002
74064,0.15707451678919002
72468,0.15707507668328088
89711,0.15707507668328088
68718,0.15707507668328088
92413,0.15707508750134228
68836,0.15707508750134228
75168,0.15707508750134228
88482,0.15707584358876314
71241,0.15707584358876314
94135,0.15707648206249453
76880,0.15707648206249453
639483,0.15707699716456666
639501,0.15707699716456666
639482,0.15707699716456666
452860,0.157077406829787
452950,0.157077406829787
68240,0.15707750598120868
87886,0.1570777530259948
70643,0.1570777530259948
97365,0.1570777530259948
73074,0.15707777181682953
90323,0.15707777181682953
67323,0.15707781180508631
76066,0.15707816722109588
93318,0.15707816722109588
96295,0.15707817603840205
69349,0.15707817603840205
86616,0.15707817603840205
96214,0.15707829671803233
69187,0.15707829671803233
86458,0.15707829671803233
74850,0.15707848591331622
92096,0.15707848591331622
87015,0.15707860058399645
69752,0.15707860058399645
96597,0.15707860058399645
92638,0.1570786179585471
75393,0.1570786179585471
73342,0.15707909777384058
90590,0.15707909777384058
73059,0.15707922405169183
90308,0.15707922405169183
12579,0.15707939184835681
12569,0.15707939184835681
12568,0.15707939184835681
12570,0.15707939184835681
12576,0.15707939184835681
12572,0.15707939184835681
12574,0.15707939184835681
12575,0.15707939184835681
12578,0.15707939184835681
12571,0.15707939184835681
12573,0.15707939184835681
12577,0.15707939184835681
12580,0.15707939184835681
3845,0.15707949792678721
3847,0.15707949792678721
3850,0.15707949792678721
3840,0.15707949792678721
3841,0.15707949792678721
3838,0.15707949792678721
3843,0.15707949792678721
3846,0.15707949792678721
3842,0.15707949792678721
3844,0.15707949792678721
3839,0.15707949792678721
3848,0.15707949792678721
3849,0.15707949792678721
75668,0.1570795486677052
92917,0.1570795486677052
75125,0.15707989504174255
92369,0.15707989504174255
76048,0.15708049511176625
93300,0.15708049511176625
16263,0.15708051856048913
16264,0.15708051856048913
16268,0.15708051856048913
16273,0.15708051856048913
16271,0.15708051856048913
16261,0.15708051856048913
16266,0.15708051856048913
16262,0.15708051856048913
16265,0.15708051856048913
16269,0.15708051856048913
16267,0.15708051856048913
16270,0.15708051856048913
16272,0.15708051856048913
16274,0.15708051856048913
68646,0.1570805316856238
98024,0.15708066375076782
88635,0.15708066375076782
71396,0.15708066375076782
75108,0.15708085337105798
92352,0.15708085337105798
71252,0.15708111807742137
88493,0.15708111807742137
89549,0.15708127784357334
67771,0.15708127784357334
72303,0.15708127784357334
98821,0.15708127784357334
98816,0.15708127784357334
72308,0.15708127784357334
89544,0.15708127784357334
68213,0.15708127784357334
620605,0.15708146171968473
620607,0.15708146171968473
620602,0.15708146171968473
620604,0.15708146171968473
69400,0.1570815118419663
86666,0.1570815118419663
96651,0.1570817599199042
69809,0.1570817599199042
87074,0.1570817599199042
9768,0.15708177957018896
9767,0.15708177957018896
9766,0.15708177957018896
9774,0.15708177957018896
9764,0.15708177957018896
9769,0.15708177957018896
9776,0.15708177957018896
9773,0.15708177957018896
9770,0.15708177957018896
9772,0.15708177957018896
9775,0.15708177957018896
9765,0.15708177957018896
9771,0.15708177957018896
92100,0.15708197083819905
74854,0.15708197083819905
89594,0.15708207941075916
98860,0.15708207941075916
72351,0.15708207941075916
75025,0.15708209412019464
92269,0.15708209412019464
89280,0.15708230632495454
98587,0.15708230632495454
72040,0.15708230632495454
68165,0.15708345705524626
60887,0.1570838863366904
93746,0.15708397896155246
76491,0.15708397896155246
88232,0.1570841094381946
97677,0.1570841094381946
71466,0.15708435693182501
88706,0.15708435693182501
98085,0.15708435693182501
22608,0.15708460139529426
22027,0.15708460139529426
22697,0.15708460139529426
22590,0.15708460139529426
22613,0.15708460139529426
22007,0.15708460139529426
22011,0.15708460139529426
22673,0.15708460139529426
22696,0.15708460139529426
22588,0.15708460139529426
22010,0.15708460139529426
22699,0.15708460139529426
22607,0.15708460139529426
22009,0.15708460139529426
22671,0.15708460139529426
22691,0.15708460139529426
22693,0.15708460139529426
22606,0.15708460139529426
22612,0.15708460139529426
22031,0.15708460139529426
22695,0.15708460139529426
22026,0.15708460139529426
22032,0.15708460139529426
22692,0.15708460139529426
22586,0.15708460139529426
22611,0.15708460139529426
22029,0.15708460139529426
22035,0.15708460139529426
22674,0.15708460139529426
22698,0.15708460139529426
22614,0.15708460139529426
22008,0.15708460139529426
22672,0.15708460139529426
22589,0.15708460139529426
22605,0.15708460139529426
22034,0.15708460139529426
22587,0.15708460139529426
22675,0.15708460139529426
22610,0.15708460139529426
22033,0.15708460139529426
22690,0.15708460139529426
22028,0.15708460139529426
87760,0.1570853543848288
70517,0.1570853543848288
69718,0.1570858514528872
