Page,Rank
119714,0.7536231884057971
119716,0.7536231884057971
107341,0.7536231884057971
586526,0.7536231884057971
368487,0.7536231884057971
586531,0.7536231884057971
119717,0.7536231884057971
368427,0.7536231884057971
365439,0.7536231884057971
365444,0.7536231884057971
256907,0.7536231884057971
107343,0.7536231884057971
256410,0.7536231884057971
368556,0.7536231884057971
368489,0.7536231884057971
256908,0.7536231884057971
577917,0.7536231884057971
530233,0.7536231884057971
368446,0.7536231884057971
368527,0.7536231884057971
365447,0.7536231884057971
368526,0.7536231884057971
368532,0.7536231884057971
256405,0.7536231884057971
256403,0.7536231884057971
368461,0.7536231884057971
368433,0.7536231884057971
368450,0.7536231884057971
119728,0.7536231884057971
368439,0.7536231884057971
107348,0.7536231884057971
586573,0.7536231884057971
368555,0.7536231884057971
368551,0.7536231884057971
119711,0.7536231884057971
256911,0.7536231884057971
402958,0.7536231884057971
574685,0.7536231884057971
256412,0.7536231884057971
256414,0.7536231884057971
368442,0.7536231884057971
577362,0.7536231884057971
256404,0.7536231884057971
365435,0.7536231884057971
402965,0.7536231884057971
577911,0.7536231884057971
119724,0.7536231884057971
368428,0.7536231884057971
368540,0.7536231884057971
368549,0.7536231884057971
431410,0.7536231884057971
368496,0.7536231884057971
368481,0.7536231884057971
119715,0.7536231884057971
365443,0.7536231884057971
577372,0.7536231884057971
119721,0.7536231884057971
365434,0.7536231884057971
119720,0.7536231884057971
256901,0.7536231884057971
368554,0.7536231884057971
577905,0.7536231884057971
577914,0.7536231884057971
368468,0.7536231884057971
368483,0.7536231884057971
256903,0.7536231884057971
368444,0.7536231884057971
368448,0.7536231884057971
107344,0.7536231884057971
107347,0.7536231884057971
368544,0.7536231884057971
368535,0.7536231884057971
368538,0.7536231884057971
368542,0.7536231884057971
368452,0.7536231884057971
368553,0.7536231884057971
368473,0.7536231884057971
577903,0.7536231884057971
368423,0.7536231884057971
368443,0.7536231884057971
119727,0.7536231884057971
365438,0.7536231884057971
368541,0.7536231884057971
577383,0.7536231884057971
574046,0.7536231884057971
368470,0.7536231884057971
368493,0.7536231884057971
368451,0.7536231884057971
368425,0.7536231884057971
368440,0.7536231884057971
368447,0.7536231884057971
368449,0.7536231884057971
365436,0.7536231884057971
368435,0.7536231884057971
368528,0.7536231884057971
107342,0.7536231884057971
107346,0.7536231884057971
256406,0.7536231884057971
256896,0.7536231884057971
365449,0.7536231884057971
577907,0.7536231884057971
368543,0.7536231884057971
577350,0.7536231884057971
577356,0.7536231884057971
256413,0.7536231884057971
256416,0.7536231884057971
577915,0.7536231884057971
256893,0.7536231884057971
256900,0.7536231884057971
256909,0.7536231884057971
368441,0.7536231884057971
119713,0.7536231884057971
365440,0.7536231884057971
365446,0.7536231884057971
577270,0.7536231884057971
107353,0.7536231884057971
119722,0.7536231884057971
511907,0.7536231884057971
368436,0.7536231884057971
368421,0.7536231884057971
368426,0.7536231884057971
368536,0.7536231884057971
577082,0.7536231884057971
368456,0.7536231884057971
530235,0.7536231884057971
368531,0.7536231884057971
365432,0.7536231884057971
577909,0.7536231884057971
107352,0.7536231884057971
368534,0.7536231884057971
368533,0.7536231884057971
256902,0.7536231884057971
368497,0.7536231884057971
365431,0.7536231884057971
365445,0.7536231884057971
368445,0.7536231884057971
119725,0.7536231884057971
365441,0.7536231884057971
368524,0.7536231884057971
577402,0.7536231884057971
368537,0.7536231884057971
530246,0.7536231884057971
161130,0.7536231884057971
256411,0.7536231884057971
368469,0.7536231884057971
368471,0.7536231884057971
119726,0.7536231884057971
365442,0.7536231884057971
365448,0.7536231884057971
368478,0.7536231884057971
368521,0.7536231884057971
256417,0.7536231884057971
368539,0.7536231884057971
