Page,Rank
40109,0.15717004235920212
40110,0.15717004235920212
40111,0.15717004235920212
40112,0.15717004235920212
40113,0.15717004235920212
40114,0.15717004235920212
40115,0.15717004235920212
40116,0.15717004235920212
40117,0.15717004235920212
40118,0.15717004235920212
74480,0.15717016475349893
91729,0.15717016475349893
67764,0.15717020009269544
71741,0.15717052943691814
88981,0.15717052943691814
98325,0.15717052943691814
71673,0.15717070970702599
88913,0.15717070970702599
98271,0.15717070970702599
74265,0.1571708399111454
91511,0.1571708399111454
72463,0.15717097949782557
89706,0.15717097949782557
75551,0.1571712123757184
92797,0.1571712123757184
73680,0.15717123080425052
90925,0.15717123080425052
75432,0.1571713779310943
92677,0.1571713779310943
68161,0.15717172033542712
74281,0.1571718383819079
91528,0.1571718383819079
75141,0.15717235584760056
92386,0.15717235584760056
74942,0.15717263744745302
92186,0.15717263744745302
75370,0.15717265169003217
92615,0.15717265169003217
7087,0.15717337099526738
7088,0.15717337099526738
7089,0.15717337099526738
7090,0.15717337099526738
7091,0.15717337099526738
7092,0.15717337099526738
7093,0.15717337099526738
7094,0.15717337099526738
7095,0.15717337099526738
7096,0.15717337099526738
7097,0.15717337099526738
7098,0.15717337099526738
68135,0.15717341354142528
75809,0.15717341644425273
93060,0.15717341644425273
72130,0.15717359370542713
89369,0.15717359370542713
98669,0.15717359370542713
75347,0.15717388916043912
92592,0.15717388916043912
68621,0.1571739483193266
75601,0.15717420121292353
92849,0.15717420121292353
89095,0.15717474406732082
98426,0.15717474406732082
75126,0.1571748959485244
92370,0.1571748959485244
69860,0.15717544783059728
87125,0.15717544783059728
96696,0.15717544783059728
67594,0.15717600762031395
72784,0.15717601844716395
90030,0.15717601844716395
73406,0.15717607827171268
90654,0.15717607827171268
99175,0.15717607827171268
72857,0.1571761827532994
90103,0.1571761827532994
71931,0.15717636441808122
89174,0.15717636441808122
98494,0.15717636441808122
68520,0.15717683514374858
70127,0.15717688540158986
87390,0.15717688540158986
96932,0.15717688540158986
76811,0.1571771373386515
94066,0.1571771373386515
68398,0.15717737982673205
75219,0.15717746356147408
92465,0.15717746356147408
680365,0.15717774164435072
680366,0.15717774164435072
15398,0.15717785915582783
38908,0.15717785915582783
75793,0.15717791702608225
93044,0.15717791702608225
72554,0.15717799417549638
89797,0.15717799417549638
74940,0.1571782456907271
92184,0.1571782456907271
72978,0.15717855647414322
90225,0.15717855647414322
70862,0.1571786289143266
88104,0.1571786289143266
97561,0.1571786289143266
76523,0.15717863557790474
93778,0.15717863557790474
75026,0.15717892508845271
92270,0.15717892508845271
74321,0.15717906750782387
91568,0.15717906750782387
99361,0.15717906750782387
74244,0.15717909878835798
91490,0.15717909878835798
76565,0.1571791695540838
93820,0.1571791695540838
76677,0.15717918820388832
93932,0.15717918820388832
75780,0.15717988231482266
93031,0.15717988231482266
258974,0.15717990066742613
258975,0.15717990066742613
258976,0.15717990066742613
258977,0.15717990066742613
258979,0.15717990066742613
258981,0.15717990066742613
258982,0.15717990066742613
626428,0.1571804081009679
626547,0.1571804081009679
68282,0.1571804296032299
69359,0.15718114721688575
86625,0.15718114721688575
96304,0.15718114721688575
12123,0.15718145964713703
12124,0.15718145964713703
12125,0.15718145964713703
12126,0.15718145964713703
12127,0.15718145964713703
12128,0.15718145964713703
12129,0.15718145964713703
12130,0.15718145964713703
12131,0.15718145964713703
12132,0.15718145964713703
12133,0.15718145964713703
12134,0.15718145964713703
72875,0.15718160366257444
90121,0.15718160366257444
99085,0.15718160366257444
72165,0.1571816682257941
89402,0.1571816682257941
74869,0.1571820850407497
71955,0.15718216827800915
89198,0.15718216827800915
98516,0.15718216827800915
70619,0.15718237520515876
87862,0.15718237520515876
97344,0.15718237520515876
75429,0.157182463491326
92674,0.157182463491326
75877,0.15718256076077022
93129,0.15718256076077022
66931,0.1571826611948347
75113,0.1571826824083218
92357,0.1571826824083218
68260,0.15718268508735325
75490,0.15718275834978002
92736,0.15718275834978002
69928,0.15718304905834762
87193,0.15718304905834762
