Page,Rank
206435,0.4899248045545761
652183,0.4899311472873791
340826,0.4899314529411283
683416,0.4899408143848325
414054,0.4899424166117655
194298,0.48995509349215527
194300,0.48995509349215527
66709,0.4899642227881661
389213,0.4899660935733051
355871,0.48997678785924526
416416,0.48997783179012344
429718,0.4899883812004674
527207,0.4899958031404691
581380,0.48999617645333093
122078,0.48999662581995174
545914,0.489997707102353
424209,0.48999922421659514
498961,0.49000405058682484
338621,0.4900044028553341
215699,0.4900090593403278
426223,0.49001234111389536
411530,0.4900145207786779
176058,0.49001512957190796
534921,0.49001772732051985
215698,0.49003657083043817
340787,0.4900415346277823
670181,0.490049852140498
177645,0.49005388086423507
653825,0.49005551222355825
339882,0.49005569065103494
341036,0.49006744392084944
493711,0.4900754645921199
190979,0.4900776608878279
115204,0.4900845831868339
114031,0.4900845831868339
114030,0.4900845831868339
115205,0.4900845831868339
114032,0.4900845831868339
115203,0.4900845831868339
343063,0.49008578171425976
61478,0.49008674395928076
180825,0.490093701268697
318518,0.49009410097399675
318566,0.49009410097399675
318570,0.49009410097399675
318554,0.49009410097399675
318539,0.49009410097399675
318546,0.49009410097399675
85592,0.49010255651391965
177613,0.49011094173261205
177642,0.49011094173261205
177620,0.49011094173261205
177633,0.49011094173261205
177638,0.49011094173261205
177612,0.49011094173261205
177616,0.49011094173261205
177634,0.49011094173261205
177615,0.49011094173261205
177636,0.49011094173261205
177614,0.49011094173261205
177611,0.49011094173261205
177618,0.49011094173261205
177644,0.49011094173261205
177621,0.49011094173261205
177641,0.49011094173261216
177640,0.49011094173261216
177617,0.49011094173261216
177639,0.49011094173261216
177619,0.49011094173261216
177637,0.49011094173261216
177643,0.49011094173261216
177635,0.49011094173261216
177610,0.49012235390628756
296183,0.49013173570794666
665083,0.49013264121708244
665081,0.49013264121708244
665091,0.49013264121708244
302432,0.49013278998727405
299035,0.4901351346703473
453070,0.4901482015706211
591318,0.4901502662839118
284233,0.4901536554130498
349233,0.4901571386896456
280844,0.4901585981935649
190874,0.49018238436390815
195767,0.49018238436390815
586039,0.49018277105420516
652597,0.4901889125332952
252996,0.4901904756310188
253159,0.4901904756310188
112100,0.49020187076560695
112101,0.49020187076560695
493157,0.49021524561840013
493161,0.49021524561840013
415827,0.4902201526846427
107017,0.49023304908398824
529917,0.4902372887670413
99996,0.4902518513053803
101029,0.4902518513053803
652494,0.4902604031454786
196321,0.4902626899559642
570582,0.4902639129213532
610072,0.4902660391958107
196958,0.4902792010424719
431152,0.4902892816356015
100024,0.4903091539907325
101057,0.4903091539907325
296220,0.49030927353590015
113249,0.4903157589032927
584618,0.4903185782588143
439244,0.4903244358079223
643871,0.4903340131774814
601975,0.49034593099488066
645881,0.49034847105042
538037,0.4903516944891634
537851,0.4903516944891634
542668,0.4903598011956859
425575,0.49037827439094084
418908,0.49037995273369395
679937,0.4903804157726015
108989,0.49038089441619814
605376,0.49038927979074554
496880,0.49039023061030695
402791,0.4903949090015737
402802,0.4903949090015737
448475,0.49039850344639146
356637,0.49039968036265436
437542,0.4904067837078919
296219,0.49041337916614236
114286,0.4904169784223623
197546,0.4904184520950323
517069,0.49042140773432685
517418,0.49042140773432685
517221,0.49042140773432685
517484,0.49042140773432685
517528,0.49042140773432685
517594,0.49042140773432685
516477,0.49042140773432685
516630,0.49042140773432685
516805,0.49042140773432685
516893,0.49042140773432685
516981,0.49042140773432685
516367,0.49042140773432685
516498,0.49042140773432685
516717,0.49042140773432685
517396,0.49042140773432685
517616,0.49042140773432685
517660,0.49042140773432685
516389,0.49042140773432685
516520,0.49042140773432685
516783,0.49042140773432685
517047,0.49042140773432685
517243,0.49042140773432685
516586,0.49042140773432685
516959,0.49042140773432685
517309,0.49042140773432685
516455,0.49042140773432685
516564,0.49042140773432685
516608,0.49042140773432685
517155,0.49042140773432685
517331,0.49042140773432685
516827,0.49042140773432685
517199,0.49042140773432685
517374,0.49042140773432685
516849,0.49042140773432685
517572,0.49042140773432685
517638,0.49042140773432685
516411,0.49042140773432685
516433,0.49042140773432685
517265,0.49042140773432685
517462,0.49042140773432685
516301,0.49042140773432685
516871,0.49042140773432685
517133,0.49042140773432685
517550,0.49042140773432685
516345,0.49042140773432685
516542,0.49042140773432685
516739,0.49042140773432685
517025,0.49042140773432685
517003,0.49042140773432685
516323,0.49042140773432685
516695,0.49042140773432685
516915,0.49042140773432685
516937,0.49042140773432685
517091,0.49042140773432685
517352,0.49042140773432685
517440,0.49042140773432685
517506,0.49042140773432685
517112,0.49042140773432685
517177,0.49042140773432685
517287,0.49042140773432685
679783,0.49044370713176144
128735,0.4904535587866512
377866,0.49045502947934916
102633,0.4904603529031737
554555,0.4904665740994467
612346,0.4904669287449944
612347,0.4904669287449944
177231,0.49046808565721767
354556,0.49047384613596245
124083,0.49047810977862494
681999,0.49048630139465077
682004,0.49048630139465077
682000,0.49048630139465077
682003,0.49048630139465077
682006,0.49048630139465077
495096,0.49048638055781535
177632,0.49049859900714876
177622,0.49049859900714876
341468,0.49050209144273305
109159,0.4905080972477591
582104,0.4905097491000344
422373,0.4905111888056122
337053,0.49051738992361793
337054,0.49051738992361793
275533,0.49051742884682115
662312,0.49052071465470226
411538,0.49053270494249124
582663,0.4905413464454589
582670,0.4905413464454589
268604,0.4905524851423454
433424,0.49055550967869355
292478,0.49056114359794833
292475,0.49056114359794833
386153,0.49056370503188773
292565,0.4905692156503556
345082,0.49057575760258554
421716,0.4905799251330354
177609,0.49058058204891986
382673,0.4905939754348039
519100,0.4905969194729499
519297,0.4905969194729499
519777,0.4905969194729499
519864,0.4905969194729499
519885,0.4905969194729499
520059,0.4905969194729499
520296,0.4905969194729499
519561,0.4905969194729499
519648,0.4905969194729499
520189,0.4905969194729499
519799,0.4905969194729499
519993,0.4905969194729499
520168,0.4905969194729499
519034,0.4905969194729499
519253,0.4905969194729499
519517,0.4905969194729499
519627,0.4905969194729499
519971,0.4905969194729499
520103,0.4905969194729499
520146,0.4905969194729499
520362,0.4905969194729499
519341,0.4905969194729499
519539,0.4905969194729499
519013,0.4905969194729499
519670,0.4905969194729499
520015,0.4905969194729499
520231,0.4905969194729499
519407,0.4905969194729499
519950,0.4905969194729499
520209,0.4905969194729499
519121,0.4905969194729499
520125,0.4905969194729499
520275,0.4905969194729499
520340,0.4905969194729499
519928,0.4905969194729499
520253,0.4905969194729499
519605,0.4905969194729499
519713,0.4905969194729499
519755,0.4905969194729499
519231,0.4905969194729499
519734,0.4905969194729499
519843,0.4905969194729499
519275,0.4905969194729499
519583,0.4905969194729499
519143,0.4905969194729499
519165,0.4905969194729499
520081,0.4905969194729499
519429,0.4905969194729499
520037,0.4905969194729499
519692,0.4905969194729499
519821,0.4905969194729499
519907,0.4905969194729499
519319,0.4905969194729499
519451,0.49059691947295003
519209,0.49059691947295003
519187,0.49059691947295003
519495,0.49059691947295003
519056,0.49059691947295003
520318,0.49059691947295003
519078,0.49059691947295003
119894,0.4906018312929128
119909,0.4906018312929128
180356,0.49060487939927266
117256,0.49060502707762543
117255,0.49060502707762543
177175,0.4906053775953778
676732,0.49060920719571777
648568,0.4906094112977363
414426,0.49060972927517355
422462,0.49061946182326965
612411,0.49061996069215785
350521,0.4906396506411388
493698,0.49064105007254144
465740,0.49064227313896935
143308,0.49064262348200427
62759,0.49064320498687675
193294,0.49065098039791666
635805,0.49066136415730144
568784,0.490661868634919
568775,0.490661868634919
471071,0.4906623564456778
470030,0.4906623564456778
471035,0.4906623564456778
107809,0.4906667061129416
296182,0.4906809657359339
594248,0.4906844781120159
109584,0.4906877180929814
141568,0.4906877952648804
635584,0.4906878985417872
47807,0.49069316527987406
441971,0.490694705769703
608402,0.49069829272399734
608397,0.49069829272399734
608398,0.49069829272399734
608400,0.49069829272399734
608401,0.49069829272399734
473143,0.49070585793454746
473146,0.49070585793454746
473112,0.49070585793454746
584015,0.4907115172437171
296155,0.49071227913654003
296156,0.49071227913654003
113793,0.4907191201386838
113954,0.4907191201386838
191996,0.49072001437717006
198929,0.49072377029963987
439562,0.4907307466254026
439563,0.4907307466254026
253550,0.4907341375588078
253403,0.4907341375588078
170298,0.4907384495402084
275445,0.4907438555583127
493607,0.49075255627499803
361080,0.49076375828226504
272783,0.4907810784459937
117553,0.4907865802839866
117554,0.4907865802839866
117551,0.4907865802839866
117550,0.4907865802839866
117545,0.4907865802839866
117546,0.4907865802839866
296139,0.4907895508997592
588057,0.4907925895357069
665993,0.4907952897396701
665976,0.4907952897396701
195029,0.49079748430914627
513736,0.4908020259583953
639988,0.4908020259583953
338385,0.49080448706301216
296124,0.49081013394460693
559243,0.4908191207910191
558975,0.4908191207910191
559110,0.4908191207910191
559233,0.4908191207910191
559050,0.4908191207910191
559100,0.4908191207910191
558965,0.4908191207910191
559203,0.4908191207910191
559165,0.4908191207910191
559008,0.4908191207910191
559223,0.4908191207910191
559213,0.4908191207910191
559030,0.4908191207910192
559145,0.4908191207910192
559040,0.4908191207910192
559090,0.4908191207910192
559254,0.4908191207910192
559155,0.4908191207910192
558985,0.4908191207910192
557730,0.49083130181788215
296135,0.49083183965120425
296126,0.490837082098995
436925,0.49083847572310113
296164,0.49084109147437993
398910,0.490843317925603
674405,0.49084843366470354
674401,0.49084843366470354
567339,0.49085721328182297
584344,0.49085896411997876
227429,0.4908605799843062
564392,0.4908655437713513
347664,0.49086569446268935
337168,0.49086780632783467
47663,0.4908700138317238
596428,0.49087754937065964
66459,0.49087801265813424
537413,0.4908835913259637
537227,0.4908835913259637
177103,0.49089023311002744
338467,0.49089294510370995
181021,0.4908947163676398
654547,0.4908954833413084
585045,0.4909058308275358
181028,0.4909061285413151
181033,0.4909061285413151
181022,0.4909061285413151
181027,0.4909061285413151
642767,0.49090632971045134
65276,0.4909103859505076
382966,0.49091993690238767
440326,0.4909201640199189
440328,0.4909201640199189
349235,0.49092034157406894
173520,0.49092227654865983
214325,0.49093278658608575
542508,0.4909390584965757
642683,0.490945137811197
637522,0.49095142243982237
637524,0.49095142243982237
362436,0.49095525758143477
560904,0.4909576615048439
489694,0.49095913360861276
571156,0.490959631396796
349234,0.49096896777524335
366051,0.49096916736215845
366048,0.49096916736215845
679014,0.4909822616758075
521830,0.49098875408972176
587847,0.4909892196801017
583783,0.4909908227390305
344443,0.4910005343342563
435191,0.4910054627871999
570602,0.4910062915800216
67242,0.49100761387779335
652341,0.49101055591543263
473870,0.491020646962565
473711,0.491020646962565
576122,0.4910258909746217
634577,0.4910322034044734
675101,0.49103774229001307
361090,0.49104235815579655
408776,0.49104298154980064
585355,0.49104919274888803
585357,0.49104919274888803
292694,0.4910539923832823
94968,0.4910594098491592
612679,0.49105944186305606
116400,0.4910668579295002
116401,0.4910668579295002
116384,0.4910668579295002
116404,0.4910668579295002
116360,0.4910668579295002
116361,0.4910668579295002
116356,0.4910668579295002
116406,0.4910668579295002
116358,0.4910668579295002
116402,0.4910668579295002
116405,0.4910668579295002
116382,0.4910668579295002
116383,0.4910668579295002
116357,0.4910668579295002
116362,0.4910668579295002
370233,0.4910729532639474
423577,0.4910899485589276
270880,0.49109261426272843
296174,0.4910974648645249
281956,0.4911033900364903
588516,0.4911054142381922
496791,0.49110807060620054
296162,0.49111438181696887
672356,0.49111580657958975
672351,0.49111580657958975
672354,0.49111580657958975
672355,0.49111580657958975
672352,0.49111580657958975
672350,0.49111580657958986
672353,0.49111580657958986
296170,0.4911185871521144
594864,0.4911191204873533
434088,0.4911245226201829
434101,0.4911245226201829
